id,bilissel_performans_skoru
14147,4.6183524
14148,7.6519895
14149,9.630809
14150,3.6678429
14151,5.1698127
14152,2.9575562
14153,9.493846
14154,6.5148826
14155,7.4722466
14156,7.9771967
14157,6.199988
14158,7.455941
14159,5.1941376
14160,3.7853823
14161,7.0512934
14162,4.505541
14163,4.9314647
14164,7.9466395
14165,6.745903
14166,6.718599
14167,8.891873
14168,7.0168633
14169,9.445448
14170,6.5089035
14171,2.417631
14172,4.2991858
14173,6.69587
14174,6.370974
14175,4.9858937
14176,7.733616
14177,8.4914465
14178,8.208442
14179,7.0565495
14180,4.899332
14181,8.722038
14182,5.532945
14183,7.44826
14184,8.184397
14185,5.7105527
14186,6.622969
14187,5.9651237
14188,6.920514
14189,7.527222
14190,6.0832543
14191,8.279892
14192,7.3406086
14193,7.068403
14194,6.9483285
14195,4.894389
14196,7.366685
14197,5.885314
14198,5.831754
14199,5.0392423
14200,7.5245223
14201,3.9021907
14202,3.9587624
14203,6.1546116
14204,2.7819374
14205,8.330695
14206,4.8437877
14207,5.0534945
14208,6.432412
14209,9.093855
14210,9.190592
14211,6.6384287
14212,6.58867
14213,8.399025
14214,7.525204
14215,2.6257203
14216,6.5832624
14217,8.717401
14218,9.042214
14219,5.425627
14220,8.391504
14221,3.0652869
14222,4.3437915
14223,5.181146
14224,6.043231
14225,7.5046315
14226,2.230124
14227,6.227605
14228,6.530544
14229,6.2420325
14230,4.346726
14231,5.0900464
14232,7.202097
14233,5.059969
14234,5.774022
14235,3.8663287
14236,3.7794333
14237,3.7377625
14238,7.1239386
14239,9.215017
14240,4.315821
14241,8.209366
14242,5.4035583
14243,3.8453958
14244,5.2954874
14245,5.762345
14246,7.1753674
14247,5.3585796
14248,6.6383924
14249,5.2031355
14250,8.700256
14251,3.5875342
14252,3.4440212
14253,9.790977
14254,6.6151524
14255,7.985152
14256,5.4516897
14257,4.746655
14258,8.104645
14259,6.1847744
14260,1.7555077
14261,8.072291
14262,4.984593
14263,1.5505115
14264,9.755275
14265,5.27013
14266,5.485611
14267,5.0076942
14268,4.509076
14269,7.5006742
14270,2.929714
14271,1.4433502
14272,7.7800364
14273,7.110926
14274,6.5444336
14275,1.8264945
14276,8.059945
14277,8.383578
14278,7.6904163
14279,7.1377125
14280,6.024456
14281,5.4250193
14282,1.9726263
14283,5.294958
14284,6.828709
14285,3.890464
14286,4.738812
14287,8.85489
14288,5.232381
14289,7.886598
14290,6.903556
14291,6.003123
14292,6.125858
14293,7.8950443
14294,6.4197893
14295,6.5095015
14296,6.0264807
14297,5.272618
14298,4.5966697
14299,6.19482
14300,8.338104
14301,5.560945
14302,6.5649366
14303,6.720342
14304,2.3474572
14305,6.959123
14306,3.1466696
14307,8.622102
14308,3.4831016
14309,5.9487677
14310,3.7338948
14311,7.53479
14312,4.4755173
14313,7.656303
14314,3.1454043
14315,4.1314726
14316,2.9773102
14317,7.6840878
14318,6.6829424
14319,5.677565
14320,6.631828
14321,7.036549
14322,6.1329846
14323,4.6175237
14324,3.9913652
14325,5.5859165
14326,9.657269
14327,5.2199507
14328,5.779481
14329,4.833899
14330,6.65913
14331,7.7779565
14332,8.514059
14333,9.0539055
14334,9.547006
14335,6.9922485
14336,5.5670967
14337,4.287405
14338,6.265351
14339,7.520778
14340,8.915906
14341,7.07213
14342,9.285439
14343,7.296263
14344,6.0347166
14345,9.557013
14346,5.694016
14347,5.186299
14348,6.73398
14349,4.278087
14350,6.7862134
14351,4.3968673
14352,8.4889345
14353,4.4294324
14354,8.826155
14355,6.460923
14356,7.6007047
14357,8.315083
14358,2.9099371
14359,6.8473973
14360,8.027125
14361,8.472822
14362,6.623024
14363,5.0208526
14364,8.467081
14365,2.4692206
14366,5.6003966
14367,6.807914
14368,5.409012
14369,4.9559436
14370,7.794963
14371,4.618169
14372,7.6691184
14373,7.368688
14374,6.717535
14375,5.6179037
14376,2.1898587
14377,6.020925
14378,7.6508565
14379,3.7262213
14380,6.5584307
14381,8.741812
14382,9.330216
14383,7.6163754
14384,7.3153296
14385,9.644143
14386,8.745116
14387,6.6358542
14388,7.218133
14389,3.534907
14390,6.1852403
14391,7.24952
14392,7.211414
14393,2.7099118
14394,8.384532
14395,8.66872
14396,5.4658
14397,7.293477
14398,5.32235
14399,5.444348
14400,1.0215706
14401,5.4778986
14402,5.969929
14403,7.7846804
14404,5.902871
14405,9.270325
14406,6.576314
14407,7.95015
14408,7.485962
14409,6.3404384
14410,7.922298
14411,7.667772
14412,6.5694227
14413,3.1246843
14414,7.209708
14415,6.94472
14416,5.714907
14417,5.786491
14418,3.4595244
14419,6.1919966
14420,5.24001
14421,8.142733
14422,1.2087716
14423,4.566423
14424,3.277588
14425,7.0649767
14426,8.1799135
14427,5.348336
14428,6.8245544
14429,5.6105576
14430,7.59057
14431,3.4340837
14432,3.248545
14433,6.877331
14434,5.4067864
14435,8.771017
14436,8.196493
14437,7.1657495
14438,6.9632306
14439,5.8611565
14440,5.774885
14441,3.7630517
14442,2.9356928
14443,7.5848584
14444,6.0203934
14445,4.184807
14446,1.4734523
14447,8.290238
14448,8.173527
14449,3.1816168
14450,3.0038958
14451,6.215568
14452,3.053533
14453,5.221969
14454,8.579282
14455,4.2200894
14456,7.199555
14457,7.0262847
14458,7.070716
14459,3.5920482
14460,4.611186
14461,8.783073
14462,4.369635
14463,9.571928
14464,5.528278
14465,6.971154
14466,2.2377326
14467,3.6460204
14468,5.5626974
14469,6.7417607
14470,8.81082
14471,5.16138
14472,8.769956
14473,4.6537747
14474,5.2969337
14475,8.791194
14476,4.2212973
14477,4.375583
14478,5.8637466
14479,8.080785
14480,4.6579695
14481,4.5030427
14482,0.59016246
14483,3.83626
14484,4.884075
14485,9.051765
14486,4.8927407
14487,9.36481
14488,7.4686565
14489,4.0513215
14490,2.9523888
14491,5.732915
14492,5.794353
14493,6.2392883
14494,3.1263297
14495,1.5532533
14496,1.8110665
14497,4.196899
14498,4.0644746
14499,9.5296
14500,8.081418
14501,6.352749
14502,6.0468726
14503,1.6158144
14504,4.0607324
14505,7.294793
14506,5.2945724
14507,7.3926125
14508,6.4543786
14509,7.7452264
14510,4.7644095
14511,4.6804533
14512,6.1860185
14513,9.450328
14514,6.249639
14515,4.190359
14516,6.6020617
14517,4.323625
14518,3.3581831
14519,5.933017
14520,6.1664457
14521,8.258888
14522,7.3736806
14523,2.5665753
14524,2.620688
14525,3.4242835
14526,4.4074492
14527,7.2596087
14528,3.6511266
14529,5.4073906
14530,6.9083896
14531,9.294077
14532,6.371707
14533,8.260494
14534,8.684964
14535,3.6969638
14536,4.925356
14537,8.368572
14538,7.828604
14539,6.8538265
14540,4.0010552
14541,8.428633
14542,7.3660893
14543,7.2879043
14544,8.459977
14545,6.384742
14546,4.5188737
14547,4.804364
14548,4.7563243
14549,7.26792
14550,5.3222075
14551,6.131571
14552,2.203247
14553,7.1822934
14554,8.038498
14555,7.4399786
14556,7.138239
14557,3.6549282
14558,6.3022
14559,6.0323553
14560,8.258935
14561,7.015501
14562,2.0081198
14563,8.76903
14564,6.08401
14565,5.47722
14566,6.754154
14567,3.4639485
14568,3.3568969
14569,6.2907524
14570,7.3743534
14571,3.9212031
14572,6.006263
14573,8.297574
14574,9.167193
14575,5.467639
14576,1.7474515
14577,4.6410346
14578,5.8301
14579,4.480039
14580,7.603449
14581,1.021355
14582,3.3739238
14583,4.881077
14584,4.548306
14585,6.9893937
14586,5.3136315
14587,7.293351
14588,3.9608634
14589,5.861015
14590,8.683409
14591,4.430724
14592,4.8222237
14593,3.8558154
14594,8.749909
14595,2.0639362
14596,2.7120302
14597,7.857399
14598,3.6640456
14599,9.023998
14600,4.721484
14601,5.937927
14602,7.018352
14603,6.62037
14604,6.158871
14605,6.4163837
14606,8.6261835
14607,8.297796
14608,5.5602984
14609,7.764924
14610,4.5307
14611,8.251793
14612,7.418987
14613,6.335692
14614,4.602076
14615,7.486724
14616,3.8695176
14617,6.3094015
14618,6.51158
14619,4.404782
14620,4.4269686
14621,5.5005617
14622,7.3278804
14623,9.401568
14624,6.2920704
14625,8.734462
14626,2.183458
14627,7.522241
14628,7.2895255
14629,6.3432574
14630,5.7176585
14631,8.062163
14632,3.4675791
14633,4.7074685
14634,5.12531
14635,5.4066057
14636,5.642079
14637,3.180892
14638,6.014246
14639,6.7614574
14640,5.026889
14641,5.6210995
14642,4.4118
14643,5.849458
14644,7.8216224
14645,0.9563581
14646,5.573922
14647,3.6190324
14648,7.7957907
14649,1.7296005
14650,7.496357
14651,6.25313
14652,6.01435
14653,2.6631134
14654,4.896756
14655,4.5237937
14656,6.464556
14657,6.130819
14658,5.494623
14659,8.444543
14660,9.3610935
14661,4.093211
14662,3.3959372
14663,6.840593
14664,8.804874
14665,7.603243
14666,8.004802
14667,2.873648
14668,8.484403
14669,7.505019
14670,4.5248528
14671,8.17668
14672,8.814191
14673,6.6494927
14674,6.2091074
14675,6.981392
14676,4.333107
14677,7.4323783
14678,1.4028355
14679,6.8985705
14680,6.854226
14681,5.798
14682,4.76599
14683,5.2845187
14684,3.7047596
14685,6.0486093
14686,5.3341694
14687,8.458752
14688,9.714338
14689,4.836111
14690,4.636247
14691,4.316941
14692,6.3473454
14693,5.079859
14694,4.707767
14695,8.44147
14696,3.985076
14697,3.0704153
14698,8.7914915
14699,4.1325736
14700,4.984267
14701,5.974421
14702,6.971308
14703,3.8403416
14704,4.8803473
14705,2.4642823
14706,3.1110456
14707,2.3899608
14708,6.120336
14709,3.736854
14710,4.293045
14711,8.008288
14712,5.4674544
14713,5.581587
14714,6.4041176
14715,5.29048
14716,7.072612
14717,4.509273
14718,3.4947588
14719,5.7534537
14720,7.22537
14721,6.6687484
14722,7.7684536
14723,4.2848988
14724,9.270141
14725,6.0376863
14726,7.576343
14727,8.352333
14728,6.6485653
14729,2.7739673
14730,4.677001
14731,5.9293723
14732,4.0314465
14733,5.3247595
14734,3.380633
14735,1.6198394
14736,7.2278147
14737,7.868856
14738,4.2636824
14739,6.356107
14740,3.241308
14741,6.701784
14742,8.234136
14743,0.82141453
14744,5.887404
14745,7.253874
14746,5.400414
14747,9.240901
14748,7.0312996
14749,5.5431943
14750,8.591997
14751,4.207577
14752,8.574988
14753,4.696997
14754,7.0071874
14755,5.1236167
14756,5.1632876
14757,5.895815
14758,8.200863
14759,4.544579
14760,7.012232
14761,6.706846
14762,3.5059512
14763,7.7854323
14764,7.6230655
14765,2.8964012
14766,1.8351568
14767,5.3213644
14768,5.5450516
14769,3.5285597
14770,7.6710076
14771,3.7138772
14772,4.9604416
14773,5.792545
14774,4.978125
14775,5.8957767
14776,9.050883
14777,6.0452547
14778,4.148404
14779,7.3240757
14780,4.4563136
14781,6.715792
14782,7.6341696
14783,7.0671816
14784,6.4385495
14785,7.4353623
14786,7.893106
14787,6.1647596
14788,3.9708314
14789,6.216362
14790,7.2553663
14791,7.367564
14792,6.183665
14793,2.2179925
14794,2.343939
14795,8.629615
14796,8.182065
14797,7.6197357
14798,5.443566
14799,4.72584
14800,8.362554
14801,3.1583834
14802,1.8028256
14803,8.727154
14804,5.0915446
14805,8.450288
14806,6.9735494
14807,3.8513749
14808,8.525324
14809,5.792068
14810,6.9337287
14811,7.259364
14812,7.3383937
14813,2.433907
14814,4.897195
14815,6.696433
14816,5.331904
14817,2.0552266
14818,4.388734
14819,4.978479
14820,7.6849446
14821,4.339867
14822,8.178552
14823,5.3726306
14824,5.1499305
14825,5.021343
14826,4.7428727
14827,5.8008137
14828,5.4663873
14829,7.900291
14830,4.7322636
14831,7.497889
14832,5.733864
14833,8.341392
14834,4.1688876
14835,7.5232487
14836,6.0178366
14837,6.132436
14838,5.502308
14839,4.4759507
14840,4.873499
14841,4.6431084
14842,7.5066376
14843,6.49141
14844,1.9969147
14845,7.020969
14846,8.387199
14847,5.9341393
14848,5.7830243
14849,5.9831033
14850,5.9264526
14851,8.690325
14852,2.3308709
14853,6.8695846
14854,8.180136
14855,2.6883159
14856,5.4240346
14857,4.24976
14858,4.9468627
14859,3.9634619
14860,2.2248964
14861,6.7160907
14862,1.4350281
14863,7.5700192
14864,6.7092004
14865,7.457957
14866,7.0516176
14867,4.1424346
14868,6.1443353
14869,3.4056346
14870,3.4313896
14871,6.902136
14872,5.056084
14873,6.8695183
14874,7.023873
14875,2.4986234
14876,3.6597805
14877,6.2784057
14878,7.037232
14879,8.630208
14880,2.4622936
14881,6.4207993
14882,5.042489
14883,7.143226
14884,4.12098
14885,4.7160544
14886,6.183474
14887,4.954079
14888,7.658141
14889,8.2470455
14890,3.0612476
14891,7.0928874
14892,4.8401775
14893,5.3742566
14894,5.0756483
14895,8.016269
14896,3.271989
14897,5.50551
14898,4.6481743
14899,4.5280013
14900,3.8669212
14901,9.611531
14902,7.110914
14903,6.7967644
14904,6.8035336
14905,4.9855924
14906,8.472362
14907,4.6304517
14908,6.0928345
14909,7.0352945
14910,4.9189105
14911,7.376323
14912,4.8042145
14913,8.56489
14914,5.6792164
14915,7.3394647
14916,5.563008
14917,6.72809
14918,2.3162975
14919,4.69271
14920,4.5306582
14921,1.7305254
14922,6.088251
14923,6.2173066
14924,6.303158
14925,6.8921866
14926,3.5172813
14927,4.071911
14928,6.270687
14929,7.858458
14930,4.378372
14931,7.1703973
14932,5.5019283
14933,9.42066
14934,8.554508
14935,4.702238
14936,8.006151
14937,6.0829153
14938,4.9336543
14939,8.612127
14940,8.266784
14941,7.410487
14942,7.8439054
14943,8.47002
14944,2.8424544
14945,9.480935
14946,8.003976
14947,5.5703216
14948,5.3026223
14949,4.7253256
14950,9.576986
14951,6.570107
14952,7.272752
14953,6.1857905
14954,4.9105916
14955,3.6781058
14956,7.006853
14957,7.8321238
14958,7.5836916
14959,5.7390933
14960,3.6483183
14961,6.377492
14962,5.170712
14963,6.931768
14964,6.443501
14965,2.7709906
14966,5.6201053
14967,5.813455
14968,3.6455724
14969,8.634898
14970,5.612587
14971,9.608469
14972,7.1655574
14973,4.6491394
14974,5.903674
14975,9.521669
14976,5.421049
14977,6.5265675
14978,5.6900644
14979,7.9181747
14980,3.8627973
14981,4.20829
14982,6.6025057
14983,6.822677
14984,7.025721
14985,5.6960597
14986,4.4659758
14987,6.612503
14988,2.1446843
14989,9.182447
14990,4.3231516
14991,8.741428
14992,4.633387
14993,5.1111298
14994,3.6639245
14995,7.751709
14996,8.8151655
14997,6.7226763
14998,7.227361
14999,6.2186146
15000,5.1569366
15001,4.3944855
15002,7.000051
15003,4.5783086
15004,8.751136
15005,7.975242
15006,7.876013
15007,3.3432527
15008,6.6162624
15009,5.130943
15010,-0.08173977
15011,7.219513
15012,5.967974
15013,5.363027
15014,8.520516
15015,8.219326
15016,6.4106717
15017,2.803382
15018,6.8957934
15019,3.3171153
15020,3.7521098
15021,8.451923
15022,7.1327605
15023,4.3414645
15024,7.6921306
15025,6.556499
15026,5.954108
15027,7.571687
15028,7.9143243
15029,5.3703675
15030,9.004797
15031,6.95671
15032,7.507974
15033,4.834015
15034,5.5836687
15035,5.2323027
15036,5.9210095
15037,4.265318
15038,8.753423
15039,5.2519937
15040,7.3266587
15041,5.558543
15042,7.3219
15043,8.68473
15044,4.8722386
15045,6.9193025
15046,5.263104
15047,5.524149
15048,2.7935793
15049,0.41838035
15050,8.550839
15051,4.649869
15052,6.298525
15053,5.4980383
15054,9.591151
15055,8.988752
15056,6.1336017
15057,5.623358
15058,6.992771
15059,5.6343555
15060,7.822698
15061,4.255692
15062,6.399282
15063,8.503996
15064,5.9809494
15065,7.618973
15066,5.522976
15067,8.670177
15068,6.5993247
15069,6.487583
15070,7.540776
15071,5.9672832
15072,6.946595
15073,7.061173
15074,4.6647778
15075,6.1597157
15076,7.86607
15077,7.2573643
15078,6.99326
15079,7.8702693
15080,5.8111115
15081,6.4125237
15082,7.4658604
15083,5.8895354
15084,2.6301455
15085,4.0848627
15086,5.540726
15087,5.1587143
15088,7.952158
15089,6.7722526
15090,7.339861
15091,3.2442667
15092,6.7993174
15093,3.1105747
15094,3.932179
15095,5.3750706
15096,7.47432
15097,6.185574
15098,6.906952
15099,6.070349
15100,6.706372
15101,7.2518144
15102,8.18514
15103,5.9417753
15104,4.838731
15105,2.073377
15106,3.7411904
15107,6.6899467
15108,7.3728795
15109,4.523785
15110,4.4987497
15111,6.593033
15112,3.4806604
15113,5.5579996
15114,6.253502
15115,3.8754709
15116,4.9587197
15117,6.0392
15118,4.3797174
15119,8.788789
15120,7.6215477
15121,5.6119623
15122,8.749008
15123,4.572615
15124,6.6012263
15125,9.688291
15126,8.7225895
15127,7.0287914
15128,7.064878
15129,8.142009
15130,7.339151
15131,9.805548
15132,4.9292817
15133,4.167494
15134,7.419232
15135,6.4638023
15136,5.8268986
15137,7.0125976
15138,6.255786
15139,4.8831506
15140,1.1068616
15141,8.78416
15142,6.575384
15143,5.356451
15144,7.173028
15145,3.0808904
15146,4.081369
15147,7.6125064
15148,8.11948
15149,4.169008
15150,3.8799787
15151,6.2959547
15152,6.782662
15153,4.1288047
15154,6.164524
15155,7.796461
15156,5.2122617
15157,5.115848
15158,6.455411
15159,6.219566
15160,4.063428
15161,3.5563738
15162,8.494986
15163,2.1045692
15164,3.149029
15165,5.3582754
15166,4.223268
15167,4.632786
15168,8.404404
15169,5.1352234
15170,3.8588507
15171,5.4589424
15172,9.173135
15173,5.6722307
15174,8.085952
15175,6.625533
15176,4.8027363
15177,4.6944556
15178,8.547575
15179,3.626958
15180,8.494549
15181,6.279677
15182,4.4840207
15183,8.989095
15184,3.0443752
15185,7.0274854
15186,4.369299
15187,5.2865357
15188,5.4245343
15189,6.0202093
15190,8.123868
15191,8.951702
15192,3.3273163
15193,5.191001
15194,5.402145
15195,7.099062
15196,2.694737
15197,7.2054734
15198,5.4544463
15199,6.8770924
15200,9.327466
15201,5.9391694
15202,2.3780944
15203,3.9494588
15204,4.629621
15205,5.95669
15206,4.467473
15207,7.288202
15208,2.629182
15209,6.5594373
15210,3.784549
15211,4.1131997
15212,7.13328
15213,6.958811
15214,8.4162445
15215,7.8207355
15216,4.6693945
15217,3.9484754
15218,4.870538
15219,3.882226
15220,5.9147835
15221,8.465648
15222,6.810836
15223,5.1290216
15224,5.961028
15225,3.4807518
15226,4.413018
15227,7.650212
15228,5.106232
15229,9.129369
15230,3.0260096
15231,9.130005
15232,3.4000237
15233,2.0621452
15234,5.668265
15235,6.8699617
15236,7.680561
15237,7.306359
15238,3.8655539
15239,6.9907565
15240,8.370884
15241,3.951183
15242,3.972008
15243,3.3634734
15244,5.121909
15245,7.157579
15246,7.581004
15247,5.317034
15248,5.158157
15249,5.696208
15250,8.624064
15251,8.5104
15252,6.153544
15253,8.827348
15254,6.0488653
15255,3.1963508
15256,2.8926888
15257,3.2955298
15258,5.2958145
15259,6.473037
15260,6.4647436
15261,5.6258736
15262,6.1969385
15263,6.0801673
15264,6.856647
15265,2.9088495
15266,5.428828
15267,3.1682057
15268,6.0305266
15269,7.1982403
15270,7.2114406
15271,2.7568672
15272,7.6722803
15273,5.3705015
15274,1.7812654
15275,9.059552
15276,4.7407055
15277,6.7314525
15278,6.1323285
15279,3.9657283
15280,6.787925
15281,8.522314
15282,7.9394727
15283,5.399633
15284,7.143302
15285,6.5224104
15286,4.5313396
15287,5.553312
15288,8.063289
15289,6.298843
15290,5.430436
15291,4.224202
15292,3.8614542
15293,1.6427077
15294,6.6873755
15295,6.4894753
15296,4.7764144
15297,8.288535
15298,2.148951
15299,6.5549707
15300,6.0804577
15301,9.557566
15302,6.0393972
15303,7.5302277
15304,6.806685
15305,7.8257656
15306,6.876072
15307,9.409217
15308,5.9079876
15309,3.3664994
15310,6.641348
15311,4.9671936
15312,7.217028
15313,8.109311
15314,6.853807
15315,5.123031
15316,7.1555767
15317,5.050118
15318,3.904907
15319,5.564174
15320,5.976834
15321,7.3376794
15322,4.5243473
15323,7.0878296
15324,9.172325
15325,1.3475577
15326,7.465887
15327,6.916724
15328,6.242717
15329,8.65211
15330,4.56602
15331,8.911652
15332,5.0331774
15333,5.1522617
15334,4.5728536
15335,6.205326
15336,6.653364
15337,6.4547915
15338,5.9181433
15339,5.9583535
15340,3.3457994
15341,5.3075013
15342,4.4357605
15343,3.9010968
15344,5.2227855
15345,5.4555607
15346,6.5812798
15347,5.113606
15348,5.181448
15349,6.58254
15350,7.18616
15351,6.4272623
15352,3.2419786
15353,4.9763823
15354,2.4327137
15355,8.436062
15356,5.22293
15357,6.182124
15358,7.800587
15359,7.1278076
15360,6.502021
15361,6.238314
15362,4.9992766
15363,1.094942
15364,5.677674
15365,5.9224453
15366,5.1753078
15367,8.113235
15368,4.979117
15369,5.0484476
15370,2.4073892
15371,3.74908
15372,4.01437
15373,3.5274746
15374,1.4925892
15375,8.262448
15376,8.121866
15377,5.7651343
15378,4.8348603
15379,5.7498903
15380,7.772431
15381,7.1845713
15382,7.661388
15383,4.0143504
15384,3.5733
15385,5.410323
15386,8.771298
15387,0.5822402
15388,6.7031403
15389,9.330377
15390,4.37846
15391,6.228262
15392,2.3539553
15393,4.745166
15394,5.3892126
15395,6.9095125
15396,4.9762616
15397,6.6013374
15398,2.8439057
15399,2.9868877
15400,6.415054
15401,3.3932774
15402,6.738633
15403,7.162218
15404,7.6474886
15405,9.290326
15406,6.34417
15407,6.002521
15408,3.7141097
15409,4.731837
15410,5.5383754
15411,7.7126727
15412,6.0990953
15413,7.60078
15414,3.6542902
15415,3.8037403
15416,5.933186
15417,8.853055
15418,5.561971
15419,6.4678736
15420,4.8458877
15421,9.841325
15422,2.2281702
15423,3.99956
15424,8.233605
15425,1.1155722
15426,6.9896584
15427,7.434417
15428,7.645932
15429,7.7305155
15430,6.3297606
15431,3.7067246
15432,6.6065426
15433,5.570061
15434,5.7739763
15435,3.7613087
15436,5.783246
15437,4.5781126
15438,7.468448
15439,7.3453116
15440,4.6343665
15441,8.06158
15442,6.961385
15443,7.632672
15444,6.9770875
15445,5.8908854
15446,3.7000914
15447,5.183954
15448,3.283083
15449,8.02198
15450,4.5850105
15451,1.2094775
15452,5.1718717
15453,6.0360713
15454,4.139356
15455,7.520709
15456,6.112374
15457,9.292958
15458,4.495873
15459,6.302591
15460,6.103285
15461,9.053103
15462,1.2645073
15463,7.636866
15464,5.6393647
15465,8.575658
15466,6.1055427
15467,9.129504
15468,5.5366483
15469,5.3432093
15470,4.331284
15471,3.7044594
15472,8.446858
15473,7.0059686
15474,8.425818
15475,4.1863594
15476,5.601654
15477,4.366111
15478,6.7968197
15479,5.0528107
15480,7.7617016
15481,7.5412483
15482,6.3803415
15483,0.98947823
15484,9.794334
15485,5.901567
15486,6.8867717
15487,5.0958967
15488,9.352323
15489,8.618163
15490,2.716713
15491,4.6428194
15492,4.4336295
15493,4.4599743
15494,4.0566425
15495,5.2570353
15496,8.633759
15497,4.1397405
15498,3.8340442
15499,6.7981877
15500,7.471788
15501,5.145066
15502,7.7300353
15503,7.23088
15504,7.166848
15505,5.2743716
15506,8.25038
15507,3.7687495
15508,7.643175
15509,4.36067
15510,5.9126606
15511,5.585141
15512,3.163488
15513,5.057297
15514,7.0047097
15515,8.518694
15516,4.1070285
15517,5.3346205
15518,6.839803
15519,7.9286275
15520,2.7507482
15521,3.7653794
15522,4.3123617
15523,2.441334
15524,3.9676142
15525,8.279399
15526,4.705812
15527,6.885278
15528,2.4245577
15529,5.8888955
15530,3.2752934
15531,4.8104014
15532,2.7588558
15533,7.910051
15534,8.541971
15535,6.130876
15536,4.3290367
15537,6.0832157
15538,6.400071
15539,5.276224
15540,8.615815
15541,7.174444
15542,5.5257206
15543,6.690031
15544,3.576491
15545,4.070321
15546,4.1128993
15547,5.2961683
15548,7.3422384
15549,3.8359625
15550,7.32092
15551,8.0517845
15552,5.476225
15553,4.7385364
15554,8.310862
15555,5.5208297
15556,4.312135
15557,3.8565707
15558,1.8146179
15559,6.083953
15560,9.737575
15561,7.9920716
15562,7.2070227
15563,5.9635553
15564,7.821748
15565,5.2401643
15566,6.6620436
15567,9.015049
15568,5.9380083
15569,3.688349
15570,8.65309
15571,5.508665
15572,3.8119664
15573,6.4524465
15574,6.3002653
15575,3.2948165
15576,3.050433
15577,8.884645
15578,6.1640415
15579,5.5167994
15580,3.3268807
15581,5.0637956
15582,3.5286548
15583,3.3649807
15584,2.8840313
15585,2.0894556
15586,6.8680134
15587,4.170321
15588,7.811955
15589,7.126349
15590,7.1715393
15591,1.8655721
15592,5.557248
15593,3.276185
15594,7.574082
15595,7.9125733
15596,7.3496222
15597,8.142059
15598,8.517408
15599,7.2167497
15600,5.7871103
15601,5.524392
15602,4.930929
15603,7.105918
15604,7.1730914
15605,4.054712
15606,7.8268385
15607,0.9523817
15608,8.251228
15609,8.446506
15610,5.535376
15611,3.1824424
15612,5.5070806
15613,4.9379
15614,5.1501083
15615,7.7987566
15616,5.690606
15617,3.9735625
15618,5.0862117
15619,4.347765
15620,5.4929447
15621,4.6220927
15622,8.188914
15623,2.9318585
15624,5.2435074
15625,6.079861
15626,2.2429636
15627,4.625346
15628,8.799894
15629,5.655886
15630,4.7084913
15631,4.290935
15632,2.7485614
15633,3.4819002
15634,7.4707017
15635,4.3613744
15636,4.504719
15637,1.9969057
15638,5.301515
15639,6.3838696
15640,6.451088
15641,7.624739
15642,7.0473723
15643,5.7927613
15644,6.9637475
15645,5.8122606
15646,3.4469182
15647,4.852878
15648,4.064651
15649,4.49592
15650,7.9782066
15651,5.7096944
15652,4.613335
15653,8.22403
15654,3.1824803
15655,7.4797087
15656,4.2002597
15657,6.3342657
15658,4.0097
15659,7.206194
15660,6.2724166
15661,7.861114
15662,4.010139
15663,5.1658664
15664,8.861208
15665,8.577095
15666,2.7784123
15667,6.674028
15668,6.5697746
15669,7.3299356
15670,1.8843126
15671,6.2979794
15672,6.4338036
15673,6.941046
15674,5.7739334
15675,8.534233
15676,8.448581
15677,4.766916
15678,7.6817894
15679,4.982472
15680,6.4087234
15681,6.32911
15682,4.305337
15683,8.747634
15684,4.5382614
15685,3.2367523
15686,8.113389
15687,0.784693
15688,9.269864
15689,6.8834753
15690,6.132775
15691,5.8077583
15692,7.3819904
15693,7.2472157
15694,4.8567505
15695,4.5350204
15696,4.014079
15697,8.591152
15698,3.598843
15699,6.7428064
15700,3.8905895
15701,6.0965614
15702,9.3073015
15703,5.7492504
15704,4.0575047
15705,4.54263
15706,4.711637
15707,5.7604303
15708,1.9544461
15709,5.9037642
15710,6.124468
15711,6.4680524
15712,5.1142654
15713,6.4390635
15714,3.8360503
15715,2.1095052
15716,6.4092584
15717,8.636676
15718,4.2046776
15719,4.828625
15720,6.5159373
15721,6.4900074
15722,6.742257
15723,8.737046
15724,2.8364139
15725,4.918672
15726,6.276035
15727,4.8903384
15728,6.2703567
15729,9.761683
15730,6.362485
15731,5.9705806
15732,4.148759
15733,5.139393
15734,2.1599016
15735,3.1260142
15736,5.338472
15737,4.6956367
15738,4.5610423
15739,5.4626956
15740,3.2524087
15741,0.9156485
15742,8.294255
15743,4.5338283
15744,6.4319844
15745,4.984113
15746,2.2110417
15747,7.101784
15748,4.9193172
15749,6.823845
15750,6.48185
15751,3.649058
15752,6.065215
15753,8.04979
15754,5.3211913
15755,4.76797
15756,3.578518
15757,4.3679233
15758,4.829922
15759,8.293395
15760,3.8457587
15761,7.0090137
15762,3.492655
15763,2.7451184
15764,3.4661508
15765,4.7266707
15766,5.1694293
15767,3.725559
15768,9.068366
15769,4.8793263
15770,5.4910316
15771,4.877546
15772,5.2083826
15773,8.336322
15774,3.872525
15775,4.050339
15776,7.778558
15777,5.965624
15778,6.6551604
15779,3.2062428
15780,6.508954
15781,8.951232
15782,4.092848
15783,7.1943545
15784,4.2488484
15785,8.438606
15786,5.0138845
15787,5.5200443
15788,7.3041472
15789,8.254256
15790,3.7539752
15791,5.3511624
